,allow_download_photo,author_pin,aweme_id,cid,collect_stat,comment_language,comment_post_item_ids,create_time,digg_count,image_list,is_author_digged,is_comment_translatable,is_high_purchase_intent,label_list,no_show,reply_comment,reply_comment_total,reply_id,reply_to_reply_id,share_info,sort_extra_score,sort_tags,status,stick_position,text,text_extra,trans_btn_style,user,user_buried,user_digged,coder1_concept1,coder1_concept2,coder2_concept1,coder2_concept2,human_concept1,human_concept2
24,True,False,7536798040154246413,7537087528139719454,0,en,,1754864960,14,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.000133, 'show_more_score': 0.000397}","{""top_list"":1}",1,0,people need to learn what traumatize means it's insane,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/df42c2cafbd8bb57a7ca907f761f91e1', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/df42c2cafbd8bb57a7ca907f761f91e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=50e58028&x-expires=1762902000&x-signature=F3VHk6DKusits%2BTeRkGNW%2BCqRj4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/df42c2cafbd8bb57a7ca907f761f91e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4673fad0&x-expires=1762902000&x-signature=q%2FBStOSs%2Bf720RH5djnood6faE0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/df42c2cafbd8bb57a7ca907f761f91e1~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=bf640f3a&x-expires=1762902000&x-signature=BxYvBYNOoCbrc3luBW%2FNYyN2%2Fms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'suddenlydrunk', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAN_CSS4tcuuMHnHoeDH8gY5l9oWRUQjnZMWv98KK2cRueB0jyqgiS47tqc11RjIk1', 'shield_edit_field_info': None, 'type_label': None, 'uid': '104199178871808000', 'unique_id': 'suddenlydrunk', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,0.0,0.0,0.0,,
25,True,False,7536798040154246413,7536883227023409951,0,en,,1754817457,173,,False,True,True,,False,,7,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Jasmine Wozny’s comment: Tana literally says I got that channel to 2M before the cancelled pod and it’s only at 2.45 now so it’s like? She gave Brooke that platform with already 2M subscribers who were there for just Tana before the pod so it’s like??? It’s her channel and she can do what she wants with it. Tana has helped that girl enough', 'title': '', 'url': 'https://m.tiktok.com/v/7536798040154246413.html?_d=6ma51d6e50kfhl&comment_author_id=6734790618000409606&preview_pb=0&share_comment_id=7536883227023409951&share_item_id=7536798040154246413&sharer_language=en-US&source=h5_m&u_code=0'}","{'reply_score': 0.000606, 'show_more_score': 0.032024}","{""top_list"":1}",1,0,Tana literally says I got that channel to 2M before the cancelled pod and it’s only at 2.45 now so it’s like? She gave Brooke that platform with already 2M subscribers who were there for just Tana before the pod so it’s like??? It’s her channel and she can do what she wants with it. Tana has helped that girl enough,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/73e02fc4d1ce5ca12975c1adc1318a98', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/73e02fc4d1ce5ca12975c1adc1318a98~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e0384fc1&x-expires=1762902000&x-signature=jZMDuJ5IaLCHpp6jihr%2Bk63jTEM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/73e02fc4d1ce5ca12975c1adc1318a98~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2a2fd9da&x-expires=1762902000&x-signature=QUT2fE34sLjJ0EgxzG%2B2dkakX4E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/73e02fc4d1ce5ca12975c1adc1318a98~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=ab9bc6a6&x-expires=1762902000&x-signature=lwDYyS4CkDxMQf5i7ptK%2FJ4VxsE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Jasmine Wozny', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAqh_PuDPcHfj-BL1x7VmQYGFDNf8D6PDUtDCOA7C3les91W2EDiGUTbPoOtLBT70L', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6734790618000409606', 'unique_id': 'jasminewozny', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,1,0.0,1.0,0.0,,
26,False,False,7536798040154246413,7537057832434090765,0,en,,1754858051,1,,False,True,True,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.000357, 'show_more_score': 0.000108}","{""top_list"":1}",1,0,I need an explanation what is going on,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/76eb6a8b5fe0eb327548d37c12b4183f', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/76eb6a8b5fe0eb327548d37c12b4183f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f61d3fae&x-expires=1762902000&x-signature=nHUIExlXqE3yPpESrF6AxECebGU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/76eb6a8b5fe0eb327548d37c12b4183f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6ed1d334&x-expires=1762902000&x-signature=1PUun%2Fwfs6AdUJkXQKQhUAdtGP4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/76eb6a8b5fe0eb327548d37c12b4183f~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=a7b37f74&x-expires=1762902000&x-signature=3v1rkWFuwJyDtLW1wcYWbQp6Pg8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'AnaCobas', 'platform_sync_info': None, 'predicted_age_group': '4', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAACf6DyQRsGiWdM753o4XREFSqf5xVSWieAi7Fmg7jpn8YCxM_66gZTVMtZFavQ-QW', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7041199510136341509', 'unique_id': 'acurry_lover', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,0.0,0.0,0.0,,
27,False,False,7536798040154246413,7537124704084853518,0,en,,1754873612,0,,False,True,True,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'testing123testing40’s comment: I wit…what’s the trauma that TANA has gotten from Brooke?! Lmao like girl what?! lmao', 'title': '', 'url': 'https://m.tiktok.com/v/7536798040154246413.html?_d=6ma51d6e50kfhl&comment_author_id=7363767009773782046&preview_pb=0&share_comment_id=7537124704084853518&share_item_id=7536798040154246413&sharer_language=en-US&source=h5_m&u_code=0'}","{'reply_score': 0.000153, 'show_more_score': 1.8e-05}","{""top_list"":1}",1,0,I wit…what’s the trauma that TANA has gotten from Brooke?! Lmao like girl what?! lmao,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/8a4e3367cbcd2c38e670ba6259139869', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8a4e3367cbcd2c38e670ba6259139869~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0eb547da&x-expires=1762902000&x-signature=xTmf%2BT13k3dHScsBAq6aVld3j7Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8a4e3367cbcd2c38e670ba6259139869~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5f7e4af4&x-expires=1762902000&x-signature=6rxltRu1cvdScaXXaUvnBaelWgE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8a4e3367cbcd2c38e670ba6259139869~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=267c0228&x-expires=1762902000&x-signature=JccW22U%2F0vxevWxGB8r0sM7hqK4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'testing123testing40', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAP8XzSSZ7KfzaQfJJikns2-atoQFHQNY2JhD-LzmGRLBeUQBcFuLI3h4tIoBN77Z2', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7363767009773782046', 'unique_id': 'testing123.testin1', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,1.0,,1.0,,
28,True,False,7536798040154246413,7537170888937079559,0,en,,1754884355,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'lana’s comment: Even if they don’t like each other, Brooke still showed up for work wether she felt like it or not. They both put in for that.', 'title': '', 'url': 'https://m.tiktok.com/v/7536798040154246413.html?_d=6ma51d6e50kfhl&comment_author_id=6595082118573277189&preview_pb=0&share_comment_id=7537170888937079559&share_item_id=7536798040154246413&sharer_language=en-US&source=h5_m&u_code=0'}","{'reply_score': 0.000168, 'show_more_score': 2e-05}","{""top_list"":1}",1,0,"Even if they don’t like each other, Brooke still showed up for work wether she felt like it or not. They both put in for that.",[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-alisg-avt-0068/6ac7bf7b8f11edcac11779fe46540d7b', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6ac7bf7b8f11edcac11779fe46540d7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=77df695b&x-expires=1762902000&x-signature=OLzJDV33hn1cCQgGDEJUiRJLpoY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6ac7bf7b8f11edcac11779fe46540d7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e917fc47&x-expires=1762902000&x-signature=u30a7HRAZPcJJ42HoJCL60oTmWM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6ac7bf7b8f11edcac11779fe46540d7b~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=d0725404&x-expires=1762902000&x-signature=VUCxWDJ7VCHI%2BBFzLB8Pw%2BcsZiU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'lana', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAQPUGI3K5988wbZURmMr8cBG9rbgBSL6IJu1wVPOAMfvmtEF01UlESGo4Mfu2IEQU', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6595082118573277189', 'unique_id': 'lana.nita', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,1.0,0.0,1.0,,
29,False,False,7536798040154246413,7537110454012003089,0,en,,1754870295,11,,False,True,True,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.000101, 'show_more_score': 0.000656}","{""top_list"":1}",1,0,"Ethan owns the podcast channel, but he still pays Trish royalties for Frenemies",[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'musically-maliva-obj/1594805258216454', 'url_list': ['https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c9b00ad&x-expires=1762902000&x-signature=jacfjqNRVtXTeDPKxQp0mV5A7mc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9734893&x-expires=1762902000&x-signature=FYud6SPVpBC8oxeoqeLRTRZGngU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=c70e80d0&x-expires=1762902000&x-signature=oibokRR5PSFj2Hiq73pzklz%2FMuI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'dani', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAA-EhPy14fB5ukjf4oo8ogRSF1XVOPpu0nK3-z9qD5bMZDXHUz8ZjR6h1CduchTFhM', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6836777406382064645', 'unique_id': 'dani_scarlett', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,0.0,0.0,0.0,,
30,True,False,7536798040154246413,7537019960557404942,0,en,,1754849226,0,,False,True,False,,False,,1,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}",,{},1,0,"tana is not evil. Brooke has been sucking the life out of tana’s popularity, clout and everything else. Brooke only cares about the money she collects from it not about you guys being able to re watch it. Brooke would be no where without tana and she knows that.",[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/da0d4c0f69927276f3d8bc2ecb471c91', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/da0d4c0f69927276f3d8bc2ecb471c91~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=73321f93&x-expires=1762902000&x-signature=ReUBMeC0Us3WDY4tsPWzzLkKP%2BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/da0d4c0f69927276f3d8bc2ecb471c91~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ca7f0f8&x-expires=1762902000&x-signature=6VxKY0%2FL%2FTynCM5iPxH3qmt%2Fwzw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/da0d4c0f69927276f3d8bc2ecb471c91~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=ebf55305&x-expires=1762902000&x-signature=e1Xb8EfiSy8b7OeZjv21bgBkOVo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'chattingwsisi', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAHK0UJU2cMO14kaqHI3CI60JRkTWUqnTcE9n9fRvDOIYGy4XWUP4FiCOqD9HWNZfh', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7469098584316232747', 'unique_id': 'chattingwsisi', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,1,0.0,1.0,0.0,,
31,True,False,7536798040154246413,7555714920139719455,0,un,,1759201986,0,,False,False,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}",,{},1,0,💔💔💔,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/5f0b8a8ef5d4c47dfd0f4f402ef3093e', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5f0b8a8ef5d4c47dfd0f4f402ef3093e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f4b524cd&x-expires=1762902000&x-signature=KI70%2F25%2Fs12wUFM%2BdH8Lwvgblqc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5f0b8a8ef5d4c47dfd0f4f402ef3093e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d6b08d3&x-expires=1762902000&x-signature=I%2FG8b39eYrK4UAVzZy%2FhFKVt8Xs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5f0b8a8ef5d4c47dfd0f4f402ef3093e~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=cbd6f28c&x-expires=1762902000&x-signature=FASHrAFFajyxx7ZVM1WYPYX0UHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Lileah💌', 'platform_sync_info': None, 'predicted_age_group': '2', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAMHOrZmbPuJRsbhXLoFHuxiwvs09Ds0y96yafaosgQWKT_OeK24VF1y2tBJBCCJOS', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6751950408334377989', 'unique_id': 'lileah.marie', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,0.0,0.0,0.0,,
32,False,False,7536798040154246413,7536939099152941837,0,en,,1754830414,3,,False,True,False,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}","{'reply_score': 0.000305, 'show_more_score': 0.000345}","{""top_list"":1}",1,0,i get tana might “love” her friends but at the end of the day she will look after herself selfishly first,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/aa178f5943b987a9c622b1c3c7ba8e0a', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/aa178f5943b987a9c622b1c3c7ba8e0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=47b21e35&x-expires=1762902000&x-signature=ikoeV%2BVncOUw6f9m8wmxmjCp99s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/aa178f5943b987a9c622b1c3c7ba8e0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=301aab51&x-expires=1762902000&x-signature=vtGlOJuice2pSQqDnU0npjt1CN4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/aa178f5943b987a9c622b1c3c7ba8e0a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=171309aa&x-expires=1762902000&x-signature=WulOTU7Fl29kKFv0F1J4RPvOKIo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Mels 🌹', 'platform_sync_info': None, 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAA9y3B_JWcdH_eMYNAxMgVeyTWSXh0sOe5YEPRTu7geMMTuNCExTgA3N4bZu1jLyUA', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6897773719621747717', 'unique_id': 'floresmels', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,0,1.0,0.0,0.0,,
33,True,False,7536798040154246413,7537000645686215446,0,en,,1754844721,0,,False,True,True,,False,,0,0,0,"{'acl': {'code': 1, 'extra': '{""is_share_handler_failed"":""1""}'}, 'desc': '', 'title': '', 'url': ''}",,{},1,0,"It used to be Tana’s channel but the podcasts uploaded on it are both of theirs. It was both of their work and even if it’s 1000$ and Brooke wants that, she’s entitled to it. I’m mostly on Tana’s side on things but it isn’t fair to just delete everything",[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-maliva-avt-0068/ad19dc9f0b064d21dbd3fe7fda9754c5', 'url_list': ['https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ad19dc9f0b064d21dbd3fe7fda9754c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=10481cd9&x-expires=1762902000&x-signature=EzLgpCVQAqHIuUMhapgu8apcU84%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ad19dc9f0b064d21dbd3fe7fda9754c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=848ca8dc&x-expires=1762902000&x-signature=%2FZjq1%2BT4vbmHp5csndEZBhMJlTE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ad19dc9f0b064d21dbd3fe7fda9754c5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=1ba8bb8a&x-expires=1762902000&x-signature=n0kyxQZHHSOF4LdNdbEiltYKJWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Fay lp', 'platform_sync_info': None, 'predicted_age_group': '3', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAn9kF5JXu3LYw1VONXFJ7PS-uTTKIos1-8Tz_uAbwhtS7g7sGl9H75U7kIcrVAu1n', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6919383804685059077', 'unique_id': 'fay_ip', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0,1,1.0,0.0,0.0,,
